id_client,recence,frequence,montant,segment,label
CLT_01098,306,2,7294.070000000001,1,A risque 🟡
CLT_01099,366,5,48277.6,1,A risque 🟡
CLT_01100,691,1,678.35,0,Perdus 🔴
CLT_01101,819,1,4121.15,0,Perdus 🔴
CLT_01102,1050,3,36081.0,0,Perdus 🔴
CLT_01103,215,1,1791.6,1,A risque 🟡
CLT_01104,330,1,3268.65,1,A risque 🟡
CLT_01105,618,3,197359.13,0,Perdus 🔴
CLT_01106,937,1,3919.65,0,Perdus 🔴
CLT_01107,121,1,11396.98,1,A risque 🟡
CLT_01108,281,3,14943.72,1,A risque 🟡
CLT_01109,967,4,61598.37,0,Perdus 🔴
CLT_01110,753,1,26440.98,0,Perdus 🔴
CLT_01111,263,1,104542.17,1,A risque 🟡
CLT_01112,939,2,24535.4,0,Perdus 🔴
CLT_01113,237,1,3920.56,1,A risque 🟡
CLT_01114,181,5,54340.770000000004,1,A risque 🟡
CLT_01115,642,3,1210.8,0,Perdus 🔴
CLT_01116,344,1,106675.69,1,A risque 🟡
CLT_01117,624,1,3841.25,0,Perdus 🔴
CLT_01118,33,2,4563.35,1,A risque 🟡
CLT_01119,892,1,26440.98,0,Perdus 🔴
CLT_01120,809,2,21215.7,0,Perdus 🔴
CLT_01121,854,5,63916.06,0,Perdus 🔴
CLT_01122,223,2,34646.81,1,A risque 🟡
CLT_01123,550,1,26440.98,0,Perdus 🔴
CLT_01124,133,6,13734.71,1,A risque 🟡
CLT_01125,1036,3,8833.11,0,Perdus 🔴
CLT_01126,505,2,6327.6,1,A risque 🟡
CLT_01127,980,10,16001.35,0,Perdus 🔴
CLT_01128,895,5,12760.42,0,Perdus 🔴
CLT_01129,147,1,1768.81,1,A risque 🟡
CLT_01130,178,2,52334.91,1,A risque 🟡
CLT_01131,891,1,20003.97,0,Perdus 🔴
CLT_01132,1044,1,7088.01,0,Perdus 🔴
CLT_01133,941,2,23444.940000000002,0,Perdus 🔴
CLT_01134,680,2,955.53,0,Perdus 🔴
CLT_01135,480,2,6327.6,1,A risque 🟡
CLT_01136,670,1,1925.63,0,Perdus 🔴
CLT_01137,346,1,4321.73,1,A risque 🟡
CLT_01138,89,1,1791.6,1,A risque 🟡
CLT_01139,69,4,48861.12,1,A risque 🟡
CLT_01141,751,4,2636.8100000000004,0,Perdus 🔴
CLT_01142,207,1,29176.26,1,A risque 🟡
CLT_01143,534,2,163514.68,0,Perdus 🔴
CLT_01144,931,8,151825.03,0,Perdus 🔴
CLT_01146,649,1,14268.1,0,Perdus 🔴
CLT_01147,808,2,2594.79,0,Perdus 🔴
CLT_01148,288,10,87989.2,1,A risque 🟡
CLT_01149,132,2,52881.96,1,A risque 🟡
CLT_01150,603,7,18372.83,0,Perdus 🔴
CLT_01151,277,1,37017.37,1,A risque 🟡
CLT_01152,303,3,11793.59,1,A risque 🟡
CLT_01153,747,1,6473.48,0,Perdus 🔴
CLT_01154,203,1,29176.26,1,A risque 🟡
CLT_01155,238,1,3583.21,1,A risque 🟡
CLT_01157,924,1,17447.4,0,Perdus 🔴
CLT_01158,425,1,8128.32,1,A risque 🟡
CLT_01159,889,1,20003.97,0,Perdus 🔴
CLT_01160,371,3,27279.8,1,A risque 🟡
CLT_01161,775,5,7325.01,0,Perdus 🔴
CLT_01162,978,1,6473.48,0,Perdus 🔴
CLT_01163,1058,1,1925.63,0,Perdus 🔴
CLT_01164,156,7,25246.57,1,A risque 🟡
CLT_01165,62,1,3920.56,1,A risque 🟡
CLT_01166,413,1,3029.04,1,A risque 🟡
CLT_01167,726,3,13837.989999999998,0,Perdus 🔴
CLT_01168,206,1,29176.26,1,A risque 🟡
CLT_01169,1072,1,832.44,0,Perdus 🔴
CLT_01170,1067,2,19129.59,0,Perdus 🔴
CLT_01171,709,4,2589.4,0,Perdus 🔴
CLT_01172,682,3,9664.63,0,Perdus 🔴
CLT_01173,523,2,3668.91,0,Perdus 🔴
CLT_01174,676,1,2434.39,0,Perdus 🔴
CLT_01175,274,3,2211.0,1,A risque 🟡
CLT_01176,410,1,2315.87,1,A risque 🟡
CLT_01178,565,8,182443.69,0,Perdus 🔴
CLT_01179,39,14,33274.59,1,A risque 🟡
CLT_01180,508,4,10429.6,1,A risque 🟡
CLT_01181,288,3,13411.96,1,A risque 🟡
CLT_01182,93,2,30261.25,1,A risque 🟡
CLT_01183,430,1,3743.86,1,A risque 🟡
CLT_01184,372,1,2315.87,1,A risque 🟡
CLT_01185,560,1,106675.69,0,Perdus 🔴
CLT_01186,408,1,94822.83,1,A risque 🟡
CLT_01187,304,1,106675.69,1,A risque 🟡
CLT_01188,80,9,89224.66,1,A risque 🟡
CLT_01189,321,1,15180.77,1,A risque 🟡
CLT_01190,82,1,26440.98,1,A risque 🟡
CLT_01191,32,4,22329.15,1,A risque 🟡
CLT_01192,1044,3,13470.310000000001,0,Perdus 🔴
CLT_01193,224,1,3842.15,1,A risque 🟡
CLT_01194,593,1,1790.69,0,Perdus 🔴
CLT_01195,636,1,3201.49,0,Perdus 🔴
CLT_01196,280,10,33397.7,1,A risque 🟡
CLT_01197,282,1,1791.6,1,A risque 🟡
CLT_01198,1070,1,832.44,0,Perdus 🔴
CLT_01199,896,1,20003.97,0,Perdus 🔴
CLT_01200,531,3,27450.3,0,Perdus 🔴
CLT_01202,562,1,106675.69,0,Perdus 🔴
CLT_01203,1035,1,106675.69,0,Perdus 🔴
CLT_01204,264,4,17916.04,1,A risque 🟡
CLT_01205,85,2,31419.18,1,A risque 🟡
CLT_01206,131,1,26440.98,1,A risque 🟡
CLT_01207,55,2,6327.6,1,A risque 🟡
CLT_01208,325,1,3583.21,1,A risque 🟡
CLT_01209,296,1,1686.75,1,A risque 🟡
CLT_01210,454,3,10120.52,1,A risque 🟡
CLT_01211,1063,1,3566.8,0,Perdus 🔴
CLT_01212,588,1,4102.91,0,Perdus 🔴
CLT_01213,121,1,6318.48,1,A risque 🟡
CLT_01214,1055,1,682.91,0,Perdus 🔴
CLT_01215,259,1,3920.56,1,A risque 🟡
CLT_01216,635,2,2082.45,0,Perdus 🔴
CLT_01217,248,1,948.23,1,A risque 🟡
CLT_01218,226,4,47899.22,1,A risque 🟡
CLT_01219,148,12,34970.48,1,A risque 🟡
CLT_01220,670,2,5251.73,0,Perdus 🔴
CLT_01221,231,1,14861.66,1,A risque 🟡
CLT_01222,541,3,5064.82,0,Perdus 🔴
CLT_01223,178,11,35021.08,1,A risque 🟡
CLT_01224,455,1,26440.98,1,A risque 🟡
CLT_01225,96,3,10818.0,1,A risque 🟡
CLT_01226,34,5,6240.98,1,A risque 🟡
CLT_01227,471,4,17750.11,1,A risque 🟡
CLT_01228,538,1,2317.69,0,Perdus 🔴
CLT_01229,99,1,27352.74,1,A risque 🟡
CLT_01230,217,6,2562.0299999999997,1,A risque 🟡
CLT_01231,385,3,137825.9,1,A risque 🟡
CLT_01232,529,1,117051.49,0,Perdus 🔴
CLT_01233,455,1,80234.7,1,A risque 🟡
CLT_01234,400,1,1467.93,1,A risque 🟡
CLT_01235,966,7,20054.12,0,Perdus 🔴
CLT_01236,247,1,2999.68,1,A risque 🟡
CLT_01237,767,1,5231.67,0,Perdus 🔴
CLT_01238,284,1,119440.3,1,A risque 🟡
CLT_01239,940,1,20003.97,0,Perdus 🔴
CLT_01240,362,1,834.26,1,A risque 🟡
CLT_01242,279,3,8958.02,1,A risque 🟡
CLT_01243,146,1,29176.26,1,A risque 🟡
CLT_01244,957,1,20003.97,0,Perdus 🔴
CLT_01245,564,1,106675.69,0,Perdus 🔴
CLT_01246,748,3,42437.869999999995,0,Perdus 🔴
CLT_01247,821,11,10036.65,0,Perdus 🔴
CLT_01248,99,1,15312.98,1,A risque 🟡
CLT_01249,372,1,2999.68,1,A risque 🟡
CLT_01250,177,1,26440.98,1,A risque 🟡
CLT_01251,200,1,26440.98,1,A risque 🟡
CLT_01252,713,1,6473.48,0,Perdus 🔴
CLT_01253,132,1,26440.98,1,A risque 🟡
CLT_01254,166,8,11360.49,1,A risque 🟡
CLT_01255,664,1,95.73,0,Perdus 🔴
CLT_01256,793,3,30822.89,0,Perdus 🔴
CLT_01257,159,7,18121.2,1,A risque 🟡
CLT_01258,106,7,10270.94,1,A risque 🟡
CLT_01259,377,1,3583.21,1,A risque 🟡
CLT_01260,181,5,30388.89,1,A risque 🟡
CLT_01262,589,2,8203.08,0,Perdus 🔴
CLT_01263,667,7,9456.75,0,Perdus 🔴
CLT_01264,893,1,20003.97,0,Perdus 🔴
CLT_01265,32,1,117616.78,1,A risque 🟡
CLT_01266,327,2,1755.1399999999999,1,A risque 🟡
CLT_01267,784,1,26440.98,0,Perdus 🔴
CLT_01268,236,4,18394.72,1,A risque 🟡
CLT_01269,137,24,76405.31,1,A risque 🟡
CLT_01270,209,1,29176.26,1,A risque 🟡
CLT_01271,144,2,5238.05,1,A risque 🟡
CLT_01272,296,1,948.23,1,A risque 🟡
CLT_01273,744,1,25912.16,0,Perdus 🔴
CLT_01274,81,1,4102.91,1,A risque 🟡
CLT_01275,283,3,38480.75,1,A risque 🟡
CLT_01276,318,18,39242.07,1,A risque 🟡
CLT_01277,871,1,17447.4,0,Perdus 🔴
CLT_01278,573,2,3266.83,0,Perdus 🔴
CLT_01279,96,1,26440.98,1,A risque 🟡
CLT_01280,300,1,9272.58,1,A risque 🟡
CLT_01281,85,7,72940.64,1,A risque 🟡
CLT_01282,388,5,30666.98,1,A risque 🟡
CLT_01283,622,3,46258.950000000004,0,Perdus 🔴
CLT_01284,913,1,94822.83,0,Perdus 🔴
CLT_01285,188,9,79268.23999999999,1,A risque 🟡
CLT_01286,278,1,106675.69,1,A risque 🟡
CLT_01287,76,1,26440.98,1,A risque 🟡
CLT_01288,583,1,1580.08,0,Perdus 🔴
CLT_01289,281,1,2201.9,1,A risque 🟡
CLT_01290,343,1,1581.9,1,A risque 🟡
CLT_01291,85,4,63462.92,1,A risque 🟡
CLT_01292,809,1,26440.98,0,Perdus 🔴
CLT_01293,604,1,80234.7,0,Perdus 🔴
CLT_01294,937,3,36134.79,0,Perdus 🔴
CLT_01295,385,5,34272.979999999996,1,A risque 🟡
CLT_01296,36,1,2735.27,1,A risque 🟡
CLT_01297,508,3,4768.5,1,A risque 🟡
CLT_01298,507,1,683.82,0,Perdus 🔴
CLT_01299,823,1,1442.4,0,Perdus 🔴
CLT_01300,545,2,4171.29,0,Perdus 🔴
CLT_01301,709,5,73337.26,0,Perdus 🔴
CLT_01302,89,1,3920.56,1,A risque 🟡
CLT_01303,104,2,4741.15,1,A risque 🟡
CLT_01304,1023,1,19703.91,0,Perdus 🔴
CLT_01305,430,3,7020.54,1,A risque 🟡
CLT_01306,342,1,1048.52,1,A risque 🟡
CLT_01307,638,1,5278.93,0,Perdus 🔴
CLT_01308,343,1,5789.66,1,A risque 🟡
CLT_01309,142,2,32768.59,1,A risque 🟡
CLT_01310,418,2,1080.43,1,A risque 🟡
CLT_01311,352,1,3583.21,1,A risque 🟡
CLT_01312,1022,1,20003.97,0,Perdus 🔴
CLT_01313,1013,1,16356.94,0,Perdus 🔴
CLT_01314,43,3,152382.12,1,A risque 🟡
CLT_01315,260,8,13273.289999999999,1,A risque 🟡
CLT_01316,629,1,3919.65,0,Perdus 🔴
CLT_01317,123,1,29176.26,1,A risque 🟡
CLT_01318,905,1,20003.97,0,Perdus 🔴
CLT_01319,1017,1,6001.19,0,Perdus 🔴
CLT_01320,356,7,21408.07,1,A risque 🟡
CLT_01321,418,1,2315.87,1,A risque 🟡
CLT_01322,651,2,2217.4,0,Perdus 🔴
CLT_01323,498,1,26440.98,1,A risque 🟡
CLT_01324,156,1,126734.36,1,A risque 🟡
CLT_01325,608,1,26440.98,0,Perdus 🔴
CLT_01326,334,1,4422.94,1,A risque 🟡
CLT_01327,434,45,238211.36000000002,2,Champions 🟢
CLT_01328,1045,1,119440.3,0,Perdus 🔴
CLT_01329,894,1,8323.44,0,Perdus 🔴
CLT_01330,295,1,702.05,1,A risque 🟡
CLT_01331,1001,1,1783.4,0,Perdus 🔴
CLT_01332,425,1,528.82,1,A risque 🟡
CLT_01333,461,1,11706.97,1,A risque 🟡
CLT_01334,682,1,140410.73,0,Perdus 🔴
CLT_01335,781,1,8645.29,0,Perdus 🔴
CLT_01336,971,1,20003.97,0,Perdus 🔴
CLT_01337,208,1,1157.93,1,A risque 🟡
CLT_01338,373,1,80234.7,1,A risque 🟡
CLT_01339,55,1,1581.9,1,A risque 🟡
CLT_01340,799,1,1934.75,0,Perdus 🔴
CLT_01341,732,1,5888.13,0,Perdus 🔴
CLT_01342,163,1,26440.98,1,A risque 🟡
CLT_01343,865,1,7088.01,0,Perdus 🔴
CLT_01344,385,1,1686.75,1,A risque 🟡
CLT_01345,975,1,2242.92,0,Perdus 🔴
CLT_01346,799,4,24496.2,0,Perdus 🔴
CLT_01347,806,1,19099.51,0,Perdus 🔴
CLT_01348,125,4,38254.0,1,A risque 🟡
CLT_01349,643,1,1045.79,0,Perdus 🔴
CLT_01350,151,1,26440.98,1,A risque 🟡
CLT_01351,202,2,42702.19,1,A risque 🟡
CLT_01352,400,2,1850.86,1,A risque 🟡
CLT_01353,421,1,925.43,1,A risque 🟡
CLT_01354,212,2,153175.34,1,A risque 🟡
CLT_01355,585,1,1321.14,0,Perdus 🔴
CLT_01356,159,2,52881.96,1,A risque 🟡
CLT_01357,497,1,5124.08,1,A risque 🟡
CLT_01358,390,1,11342.27,1,A risque 🟡
CLT_01359,120,9,64488.64,1,A risque 🟡
CLT_01360,733,1,26440.98,0,Perdus 🔴
CLT_01361,393,3,14528.869999999999,1,A risque 🟡
CLT_01362,137,2,33735.049999999996,1,A risque 🟡
CLT_01363,870,1,16356.94,0,Perdus 🔴
CLT_01364,222,1,1258.23,1,A risque 🟡
CLT_01365,182,3,8565.97,1,A risque 🟡
CLT_01366,307,2,7225.68,1,A risque 🟡
CLT_01367,727,1,1400.46,0,Perdus 🔴
CLT_01368,298,1,834.26,1,A risque 🟡
CLT_01369,758,1,4239.67,0,Perdus 🔴
CLT_01370,101,6,5527.07,1,A risque 🟡
CLT_01372,105,1,1586.46,1,A risque 🟡
CLT_01373,183,1,8725.52,1,A risque 🟡
CLT_01374,792,2,10320.18,0,Perdus 🔴
CLT_01375,873,2,18910.769999999997,0,Perdus 🔴
CLT_01376,908,1,20003.97,0,Perdus 🔴
CLT_01377,445,1,8014.35,1,A risque 🟡
CLT_01378,621,3,7910.4,0,Perdus 🔴
CLT_01379,415,2,9268.939999999999,1,A risque 🟡
CLT_01380,262,3,3747.3199999999997,1,A risque 🟡
CLT_01381,553,1,7321.42,0,Perdus 🔴
CLT_01382,636,1,26440.98,0,Perdus 🔴
CLT_01383,186,6,10690.37,1,A risque 🟡
CLT_01384,278,1,26440.98,1,A risque 🟡
CLT_01385,993,1,20003.97,0,Perdus 🔴
CLT_01386,375,3,45346.29000000001,1,A risque 🟡
CLT_01387,373,1,3473.8,1,A risque 🟡
CLT_01388,705,1,4110.21,0,Perdus 🔴
CLT_01389,882,2,3554.61,0,Perdus 🔴
CLT_01390,109,4,4959.96,1,A risque 🟡
CLT_01391,411,1,834.26,1,A risque 🟡
CLT_01392,591,2,28231.67,0,Perdus 🔴
CLT_01393,138,1,25912.16,1,A risque 🟡
CLT_01394,238,16,61516.3,1,A risque 🟡
CLT_01395,867,1,2264.81,0,Perdus 🔴
CLT_01396,182,1,5999.37,1,A risque 🟡
CLT_01397,154,6,22502.190000000002,1,A risque 🟡
CLT_01398,172,4,132665.35,1,A risque 🟡
CLT_01399,243,1,1157.93,1,A risque 🟡
CLT_01400,98,3,12504.76,1,A risque 🟡
CLT_01401,342,1,27352.74,1,A risque 🟡
CLT_01402,234,2,15705.029999999999,1,A risque 🟡
CLT_01403,421,4,13787.060000000001,1,A risque 🟡
CLT_01404,61,1,23432.18,1,A risque 🟡
CLT_01405,763,2,28198.85,0,Perdus 🔴
CLT_01406,552,1,5288.2,0,Perdus 🔴
CLT_01407,209,1,565.29,1,A risque 🟡
CLT_01408,351,4,13215.93,1,A risque 🟡
CLT_01409,357,1,26440.98,1,A risque 🟡
CLT_01410,935,1,140410.73,0,Perdus 🔴
CLT_01412,768,1,3266.83,0,Perdus 🔴
CLT_01413,552,5,86471.13,0,Perdus 🔴
CLT_01414,294,2,9263.46,1,A risque 🟡
CLT_01415,851,2,9689.25,0,Perdus 🔴
CLT_01416,969,1,5063.9,0,Perdus 🔴
CLT_01417,534,1,686.23,0,Perdus 🔴
CLT_01418,368,1,119440.3,1,A risque 🟡
CLT_01419,470,1,3583.21,1,A risque 🟡
CLT_01421,530,1,1668.52,0,Perdus 🔴
CLT_01422,312,2,6829.0599999999995,1,A risque 🟡
CLT_01423,881,1,19703.91,0,Perdus 🔴
CLT_01424,88,1,1458.81,1,A risque 🟡
CLT_01425,152,1,26440.98,1,A risque 🟡
CLT_01427,755,1,6473.48,0,Perdus 🔴
CLT_01428,104,6,237968.83,1,A risque 🟡
CLT_01429,146,1,26440.98,1,A risque 🟡
CLT_01430,364,2,3819.8100000000004,1,A risque 🟡
CLT_01431,638,2,1664.88,0,Perdus 🔴
CLT_01432,238,2,1071.31,1,A risque 🟡
CLT_01433,721,1,2321.34,0,Perdus 🔴
CLT_01434,964,1,20003.97,0,Perdus 🔴
CLT_01435,596,1,7201.06,0,Perdus 🔴
CLT_01436,279,1,419.41,1,A risque 🟡
CLT_01437,132,3,3592.3199999999997,1,A risque 🟡
CLT_01438,866,1,26440.98,0,Perdus 🔴
CLT_01439,658,2,2488.19,0,Perdus 🔴
CLT_01440,42,7,16133.56,1,A risque 🟡
CLT_01441,562,1,206.06,0,Perdus 🔴
CLT_01442,555,1,52881.96,0,Perdus 🔴
CLT_01443,936,1,119440.3,0,Perdus 🔴
CLT_01444,124,1,26440.98,1,A risque 🟡
CLT_01445,385,2,12509.310000000001,1,A risque 🟡
CLT_01446,88,1,26440.98,1,A risque 🟡
CLT_01447,84,1,1791.6,1,A risque 🟡
CLT_01448,936,1,836.99,0,Perdus 🔴
CLT_01449,183,5,18043.68,1,A risque 🟡
CLT_01450,41,1,5789.66,1,A risque 🟡
CLT_01451,732,1,17447.4,0,Perdus 🔴
CLT_01452,679,4,37136.81,0,Perdus 🔴
CLT_01453,378,1,1157.93,1,A risque 🟡
CLT_01454,794,1,26440.98,0,Perdus 🔴
CLT_01455,464,1,8014.35,1,A risque 🟡
CLT_01456,154,1,26440.98,1,A risque 🟡
CLT_01457,917,1,20003.97,0,Perdus 🔴
CLT_01458,68,1,92999.32,1,A risque 🟡
CLT_01459,228,1,834.26,1,A risque 🟡
CLT_01460,474,11,196730.94,1,A risque 🟡
CLT_01461,422,1,2831.01,1,A risque 🟡
CLT_01462,231,1,27352.74,1,A risque 🟡
CLT_01463,156,1,37837.96,1,A risque 🟡
CLT_01464,368,5,4157.62,1,A risque 🟡
CLT_01465,196,1,27352.74,1,A risque 🟡
CLT_01466,945,1,106675.69,0,Perdus 🔴
CLT_01467,152,1,214.26,1,A risque 🟡
CLT_01468,227,4,48095.24,1,A risque 🟡
CLT_01469,40,1,4631.73,1,A risque 🟡
CLT_01470,101,1,547.05,1,A risque 🟡
CLT_01471,656,5,9886.18,0,Perdus 🔴
CLT_01472,349,1,119440.3,1,A risque 🟡
CLT_01473,581,12,62693.39,0,Perdus 🔴
CLT_01474,94,1,834.26,1,A risque 🟡
CLT_01475,846,9,52743.369999999995,0,Perdus 🔴
CLT_01477,191,1,26440.98,1,A risque 🟡
CLT_01478,846,1,2321.34,0,Perdus 🔴
CLT_01479,215,3,8028.03,1,A risque 🟡
CLT_01481,525,1,26440.98,0,Perdus 🔴
CLT_01482,520,1,19602.8,0,Perdus 🔴
CLT_01483,401,1,1668.52,1,A risque 🟡
CLT_01484,120,1,1230.87,1,A risque 🟡
CLT_01485,118,1,127190.24,1,A risque 🟡
CLT_01487,194,1,1791.6,1,A risque 🟡
CLT_01488,941,1,3035.24,0,Perdus 🔴
CLT_01489,965,1,5997.54,0,Perdus 🔴
CLT_01490,97,21,67283.14,1,A risque 🟡
CLT_01491,155,1,13402.84,1,A risque 🟡
CLT_01492,77,2,4868.79,1,A risque 🟡
CLT_01493,292,5,528.81,1,A risque 🟡
CLT_01494,71,1,3920.56,1,A risque 🟡
CLT_01495,470,1,1791.6,1,A risque 🟡
CLT_01496,483,2,33940.19,1,A risque 🟡
CLT_01497,1016,1,14268.1,0,Perdus 🔴
CLT_01498,559,2,15245.5,0,Perdus 🔴
CLT_01499,510,1,21006.9,0,Perdus 🔴
CLT_01500,608,3,141322.49,0,Perdus 🔴
CLT_01501,986,1,2117.1,0,Perdus 🔴
CLT_01502,398,5,10514.4,1,A risque 🟡
CLT_01503,536,1,26440.98,0,Perdus 🔴
CLT_01504,985,1,17447.4,0,Perdus 🔴
CLT_01505,175,1,25912.16,1,A risque 🟡
CLT_01506,204,2,52699.61,1,A risque 🟡
CLT_01507,230,1,26440.98,1,A risque 🟡
CLT_01508,351,2,8328.91,1,A risque 🟡
CLT_01509,971,1,14176.01,0,Perdus 🔴
CLT_01510,1048,1,2531.95,0,Perdus 🔴
CLT_01511,435,1,26440.98,1,A risque 🟡
CLT_01512,601,1,1101.4,0,Perdus 🔴
CLT_01513,267,1,11451.68,1,A risque 🟡
CLT_01514,502,2,1415.96,1,A risque 🟡
CLT_01515,921,2,6671.33,0,Perdus 🔴
CLT_01516,240,1,18964.57,1,A risque 🟡
CLT_01517,97,2,27854.2,1,A risque 🟡
CLT_01518,340,1,29176.26,1,A risque 🟡
CLT_01519,148,3,35084.45,1,A risque 🟡
CLT_01520,480,1,7983.63,1,A risque 🟡
CLT_01521,1001,1,7201.06,0,Perdus 🔴
CLT_01522,572,1,5361.14,0,Perdus 🔴
CLT_01523,898,1,832.44,0,Perdus 🔴
CLT_01524,551,1,94822.83,0,Perdus 🔴
CLT_01525,637,1,2111.63,0,Perdus 🔴
CLT_01526,684,1,5408.55,0,Perdus 🔴
CLT_01527,494,6,6911.12,1,A risque 🟡
CLT_01528,97,1,23432.18,1,A risque 🟡
CLT_01529,236,1,11305.8,1,A risque 🟡
CLT_01530,1015,2,16142.68,0,Perdus 🔴
CLT_01531,757,4,16862.04,0,Perdus 🔴
CLT_01532,209,1,29176.26,1,A risque 🟡
CLT_01533,941,1,20003.97,0,Perdus 🔴
CLT_01534,587,1,21006.9,0,Perdus 🔴
CLT_01535,119,2,5479.66,1,A risque 🟡
CLT_01536,178,3,24973.05,1,A risque 🟡
CLT_01537,394,1,3282.33,1,A risque 🟡
CLT_01538,479,2,2949.5299999999997,1,A risque 🟡
CLT_01539,265,2,23281.75,1,A risque 🟡
CLT_01540,289,5,17425.52,1,A risque 🟡
CLT_01541,967,1,140410.73,0,Perdus 🔴
CLT_01542,469,1,6382.31,1,A risque 🟡
CLT_01543,104,4,102791.6,1,A risque 🟡
CLT_01544,98,2,3355.27,1,A risque 🟡
CLT_01545,39,2,8315.24,1,A risque 🟡
CLT_01546,46,1,7749.94,1,A risque 🟡
CLT_01547,211,3,2010.42,1,A risque 🟡
CLT_01548,259,2,52881.96,1,A risque 🟡
CLT_01549,164,1,3592.33,1,A risque 🟡
CLT_01552,112,1,26440.98,1,A risque 🟡
CLT_01553,140,1,23432.18,1,A risque 🟡
CLT_01554,606,1,3000.6,0,Perdus 🔴
CLT_01556,679,6,14493.31,0,Perdus 🔴
CLT_01557,145,3,17610.600000000002,1,A risque 🟡
CLT_01558,796,1,25912.16,0,Perdus 🔴
CLT_01559,71,1,78630.01,1,A risque 🟡
CLT_01560,527,1,19602.8,0,Perdus 🔴
CLT_01562,138,3,21585.87,1,A risque 🟡
CLT_01563,851,3,37634.64,0,Perdus 🔴
CLT_01564,121,2,8100.969999999999,1,A risque 🟡
CLT_01565,708,2,40426.44,0,Perdus 🔴
CLT_01566,470,1,2201.9,1,A risque 🟡
CLT_01568,336,3,6450.68,1,A risque 🟡
CLT_01570,1008,5,10446.01,0,Perdus 🔴
CLT_01571,632,2,41927.19,0,Perdus 🔴
CLT_01573,1050,1,9268.93,0,Perdus 🔴
CLT_01575,105,5,9628.16,1,A risque 🟡
CLT_01576,973,1,2829.19,0,Perdus 🔴
CLT_01577,56,1,638.23,1,A risque 🟡
CLT_01578,560,2,6116.98,0,Perdus 🔴
CLT_01579,982,1,832.44,0,Perdus 🔴
CLT_01580,74,1,5652.9,1,A risque 🟡
CLT_01581,81,3,12308.73,1,A risque 🟡
CLT_01582,103,1,1157.93,1,A risque 🟡
CLT_01583,81,13,128473.99,1,A risque 🟡
CLT_01584,196,1,1750.58,1,A risque 🟡
CLT_01585,688,1,1139.7,0,Perdus 🔴
CLT_01586,330,1,80234.7,1,A risque 🟡
CLT_01587,431,3,25697.91,1,A risque 🟡
CLT_01588,261,1,5124.08,1,A risque 🟡
CLT_01589,479,1,26440.98,1,A risque 🟡
CLT_01590,642,1,29176.26,0,Perdus 🔴
CLT_01591,547,12,54369.049999999996,0,Perdus 🔴
CLT_01592,147,1,25912.16,1,A risque 🟡
CLT_01593,578,1,140410.73,0,Perdus 🔴
CLT_01594,988,2,12461.91,0,Perdus 🔴
CLT_01595,1017,1,52342.2,0,Perdus 🔴
CLT_01596,118,1,11169.04,1,A risque 🟡
CLT_01597,667,1,4171.29,0,Perdus 🔴
CLT_01598,695,1,26440.98,0,Perdus 🔴
CLT_01599,138,2,59264.270000000004,1,A risque 🟡
CLT_01600,103,2,7321.42,1,A risque 🟡
CLT_01601,54,1,26440.98,1,A risque 🟡
CLT_01602,581,2,72359.85,0,Perdus 🔴
CLT_01603,655,5,12378.03,0,Perdus 🔴
CLT_01604,729,8,26379.0,0,Perdus 🔴
CLT_01605,562,4,19502.51,0,Perdus 🔴
CLT_01606,85,12,40067.2,1,A risque 🟡
CLT_01607,565,2,2970.96,0,Perdus 🔴
CLT_01608,672,1,140410.73,0,Perdus 🔴
CLT_01609,197,1,7749.94,1,A risque 🟡
CLT_01610,55,1,1094.11,1,A risque 🟡
CLT_01611,532,1,13630.78,0,Perdus 🔴
CLT_01612,881,4,48605.82,0,Perdus 🔴
CLT_01613,586,10,25621.3,0,Perdus 🔴
CLT_01614,143,9,24097.77,1,A risque 🟡
CLT_01615,464,2,9819.64,1,A risque 🟡
CLT_01616,1021,1,19703.91,0,Perdus 🔴
CLT_01617,775,1,3919.65,0,Perdus 🔴
CLT_01618,279,1,2315.87,1,A risque 🟡
CLT_01619,818,6,1258.96,0,Perdus 🔴
CLT_01620,105,2,1093.01,1,A risque 🟡
CLT_01621,139,3,966.47,1,A risque 🟡
CLT_01622,1016,4,4133.0,0,Perdus 🔴
CLT_01623,471,1,27352.74,1,A risque 🟡
CLT_01624,425,1,1677.63,1,A risque 🟡
CLT_01625,853,3,4901.62,0,Perdus 🔴
CLT_01626,112,1,3145.57,1,A risque 🟡
CLT_01627,322,1,92926.38,1,A risque 🟡
CLT_01628,76,1,10485.22,1,A risque 🟡
CLT_01629,527,3,2385.16,0,Perdus 🔴
CLT_01630,256,2,32052.86,1,A risque 🟡
CLT_01631,330,1,119440.3,1,A risque 🟡
CLT_01632,456,7,6697.75,1,A risque 🟡
CLT_01633,454,13,39120.79,1,A risque 🟡
CLT_01634,597,1,3566.8,0,Perdus 🔴
CLT_01635,193,1,4321.73,1,A risque 🟡
CLT_01636,466,3,8324.34,1,A risque 🟡
CLT_01637,529,1,57.44,0,Perdus 🔴
CLT_01638,310,1,140410.73,1,A risque 🟡
CLT_01639,307,1,27352.74,1,A risque 🟡
CLT_01640,160,1,1791.6,1,A risque 🟡
CLT_01641,984,1,17447.4,0,Perdus 🔴
CLT_01642,321,1,119440.3,1,A risque 🟡
CLT_01643,695,2,29145.25,0,Perdus 🔴
CLT_01644,412,1,5999.37,1,A risque 🟡
