id_client,wilaya,type_client,favorite_category,favorite_payment,total_orders,total_spent,average_order,total_quantity,average_quantity_per_order,days_since_last_order,Retention Score,Retention Level,Recommended Strategy
CLT_02063,El Bayadh,B2C,Sanitaire,Paiement à la livraison,1,1094.11,1094.11,1.0,1.0,,0.08949264855977146,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02064,Tizi Ouzou,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,796.0,0.06942942041156552,Low,Launch a win-back campaign with personalized promotions.
CLT_02065,Aïn Defla,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.05860973659045085,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02066,Alger,B2C,Sanitaire,Paiement à la livraison,1,661.02,661.02,1.0,1.0,,0.12229714821745215,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02067,Blida,B2C,Électricité,Paiement à la livraison,2,1759.7,879.85,4.0,2.0,,0.0947861264307931,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02068,Alger,B2C,Électricité,Paiement à la livraison,4,5821.5599999999995,1455.3899999999999,9.0,2.25,244.0,0.18725667668923657,Low,Launch a win-back campaign with personalized promotions.
CLT_02069,Alger,B2C,Sanitaire,Paiement à la livraison,1,23432.18,23432.18,1.0,1.0,2.0,0.10836645585397796,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02070,Alger,B2C,Électricité,CIB / EDAHABIA,2,1650.0100000000002,825.0050000000001,2.0,1.0,972.0,0.10267472022489348,Low,Launch a win-back campaign with personalized promotions.
CLT_02071,M'Sila,B2C,Électricité,Paiement à la livraison,11,24737.82,2248.8927272727274,53.0,4.818181818181818,857.0,0.2210009699985463,Low,Launch a win-back campaign with personalized promotions.
CLT_02072,Oran,B2C,Électricité,Paiement à la livraison,1,2615.83,2615.83,1.0,1.0,978.0,0.09942590771827642,Low,Launch a win-back campaign with personalized promotions.
CLT_02073,Béjaïa,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,307.0,0.06755743244924024,Low,Launch a win-back campaign with personalized promotions.
CLT_02074,Alger,B2C,Sanitaire,Paiement à la livraison,1,7088.01,7088.01,1.0,1.0,,0.11484888318359636,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02075,Béjaïa,B2C,Sanitaire,Paiement à la livraison,3,7332.35,2444.116666666667,3.0,1.0,726.0,0.09749401830483319,Low,Launch a win-back campaign with personalized promotions.
CLT_02076,Alger,B2C,Électricité,Paiement à la livraison,1,1755.13,1755.13,1.0,1.0,,0.13912861883489602,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02077,Tlemcen,B2C,Sanitaire,Paiement à la livraison,1,140410.73,140410.73,1.0,1.0,,0.023643887177614595,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02078,Guelma,B2C,Électricité,Paiement à la livraison,1,5374.81,5374.81,3.0,3.0,,0.12632450642843043,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02079,Annaba,B2C,Électricité,Paiement à la livraison,1,6540.95,6540.95,17.0,17.0,,0.0999882919067585,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02080,Béjaïa,B2C,Électricité,Paiement à la livraison,2,10867.24,5433.62,15.0,7.5,575.0,0.10107909079932227,Low,Launch a win-back campaign with personalized promotions.
CLT_02081,Jijel,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.07024008470239572,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02082,Skikda,B2C,Sanitaire,Paiement à la livraison,1,27352.74,27352.74,1.0,1.0,401.0,0.06675057368217896,Low,Launch a win-back campaign with personalized promotions.
CLT_02083,Constantine,B2C,Électricité,Paiement à la livraison,1,2315.87,2315.87,2.0,2.0,,0.09816264075145643,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02084,Jijel,B2C,Électricité,Paiement à la livraison,8,13581.55,1697.69375,32.0,4.0,788.0,0.1766630663590186,Low,Launch a win-back campaign with personalized promotions.
CLT_02085,Oran,B2C,Électricité,Paiement à la livraison,1,8323.44,8323.44,1.0,1.0,796.0,0.09703941717256302,Low,Launch a win-back campaign with personalized promotions.
CLT_02086,Alger,B2C,Sanitaire,Paiement à la livraison,1,7540.24,7540.24,5.0,5.0,,0.11291817536744231,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02087,Biskra,B2C,Sanitaire,Paiement à la livraison,2,13311.67,6655.835,2.0,1.0,607.0,0.10157334177119098,Low,Launch a win-back campaign with personalized promotions.
CLT_02088,Jijel,B2C,Sanitaire,Paiement à la livraison,2,8146.5599999999995,4073.2799999999997,4.0,2.0,339.0,0.10267126294563905,Low,Launch a win-back campaign with personalized promotions.
CLT_02089,Oran,B2C,Sanitaire,Paiement à la livraison,1,29176.26,29176.26,1.0,1.0,,0.07046680536448942,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02090,Oran,B2C,Électricité,Paiement à la livraison,1,1426.9,1426.9,1.0,1.0,219.0,0.11519147512534732,Low,Launch a win-back campaign with personalized promotions.
CLT_02091,Relizane,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06560827546735323,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02092,Blida,B2C,Électricité,Paiement à la livraison,4,11496.35,2874.0875,14.0,3.5,1156.0,0.10257899792735685,Low,Launch a win-back campaign with personalized promotions.
CLT_02093,Blida,B2C,Sanitaire,Paiement à la livraison,1,5997.54,5997.54,1.0,1.0,,0.07167254288987157,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02094,Alger,B2C,Électricité,Paiement à la livraison,2,4768.49,2384.245,2.0,1.0,,0.1516644887452931,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02095,Ouargla,B2C,Électricité,CIB / EDAHABIA,5,63551.82,12710.364,5.0,1.0,1065.0,0.11643661380115315,Low,Launch a win-back campaign with personalized promotions.
CLT_02096,Skikda,B2C,Électricité,Paiement à la livraison,7,11631.300000000001,1661.6142857142859,14.0,2.0,,0.16243107598022202,Low,Promote bundles or complementary products to increase basket size.
CLT_02097,Alger,B2C,Électricité,Paiement à la livraison,1,8643.47,8643.47,2.0,2.0,,0.12982810896002614,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02098,Alger,B2C,Électricité,Paiement à la livraison,3,8675.380000000001,2891.7933333333335,6.0,2.0,793.0,0.15979530534289857,Low,Launch a win-back campaign with personalized promotions.
CLT_02099,Alger,B2C,Électricité,Paiement à la livraison,3,395.7,131.9,11.0,3.6666666666666665,,0.16057085208253388,Low,Promote bundles or complementary products to increase basket size.
CLT_02100,Constantine,B2C,Électricité,Paiement à la livraison,1,1664.87,1664.87,2.0,2.0,,0.09880372785861426,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02101,Alger,B2C,Électricité,Paiement à la livraison,3,5692.110000000001,1897.3700000000001,3.0,1.0,,0.16551927152771223,Low,Promote bundles or complementary products to increase basket size.
CLT_02102,Alger,B2C,Électricité,Paiement à la livraison,3,1340.28,446.76,7.0,2.3333333333333335,,0.16238871354700735,Low,Promote bundles or complementary products to increase basket size.
CLT_02103,Relizane,B2C,Électricité,Paiement à la livraison,3,10547.24,3515.7466666666664,5.0,1.6666666666666667,,0.11824976166538408,Low,Promote bundles or complementary products to increase basket size.
CLT_02104,Jijel,B2C,Électricité,Paiement à la livraison,11,27840.519999999997,2530.956363636363,251.0,22.818181818181817,,0.1623438748839211,Low,Promote bundles or complementary products to increase basket size.
CLT_02105,Jijel,B2C,Électricité,Paiement à la livraison,28,71861.13,2566.468928571429,552.0,19.714285714285715,699.0,0.39090887074988234,Low,Launch a win-back campaign with personalized promotions.
CLT_02106,Tlemcen,B2C,Sanitaire,Paiement à la livraison,1,94822.83,94822.83,1.0,1.0,,0.03860247832854409,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02107,Alger,B2C,Sanitaire,Paiement à la livraison,2,6491.72,3245.86,2.0,1.0,546.0,0.13284166613586793,Low,Launch a win-back campaign with personalized promotions.
CLT_02108,Tlemcen,B2C,Électricité,Paiement à la livraison,1,6947.6,6947.6,6.0,6.0,,0.10933224115020163,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02109,Djelfa,B2C,Électricité,Paiement à la livraison,1,1791.6,1791.6,1.0,1.0,609.0,0.09285685478184115,Low,Launch a win-back campaign with personalized promotions.
CLT_02110,Béchar,B2C,Sanitaire,Paiement à la livraison,2,94458.13,47229.065,2.0,1.0,,0.1006186625666053,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02111,Béchar,B2C,Électricité,Paiement à la livraison,1,4321.73,4321.73,1.0,1.0,,0.10943968846523053,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02112,Boumerdès,B2C,Sanitaire,Paiement à la livraison,1,20003.97,20003.97,1.0,1.0,,0.07083271813836696,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02113,Alger,B2C,Sanitaire,CIB / EDAHABIA,1,92926.38,92926.38,1.0,1.0,665.0,0.03288398833246554,Low,Launch a win-back campaign with personalized promotions.
CLT_02114,Alger,B2C,Sanitaire,CIB / EDAHABIA,2,22794.32,11397.16,3.0,1.5,424.0,0.09651784317333446,Low,Launch a win-back campaign with personalized promotions.
CLT_02115,Batna,B2C,Sanitaire,Paiement à la livraison,4,21257.63,5314.4075,6.0,1.5,552.0,0.11676307950571675,Low,Launch a win-back campaign with personalized promotions.
CLT_02116,Alger,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.0947645053719771,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02117,Tlemcen,B2C,Électricité,Paiement à la livraison,2,25925.839999999997,12962.919999999998,3.0,1.5,1.0,0.13906860714272862,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02118,Béjaïa,B2C,Électricité,CIB / EDAHABIA,3,60102.81,20034.27,54.0,18.0,34.0,0.09201431532395285,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02119,Tizi Ouzou,B2C,Sanitaire,CIB / EDAHABIA,1,104542.17,104542.17,1.0,1.0,,0.02210679358601519,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02120,Skikda,B2C,Sanitaire,Paiement à la livraison,1,27352.74,27352.74,1.0,1.0,,0.0645326182977266,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02121,Tipaza,B2C,Sanitaire,Paiement à la livraison,2,11342.26,5671.13,2.0,1.0,361.0,0.11475089266825284,Low,Launch a win-back campaign with personalized promotions.
CLT_02122,Ouargla,B2C,Sanitaire,Paiement à la livraison,2,5408.54,2704.27,2.0,1.0,,0.08867188914226568,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02123,Tlemcen,B2C,Sanitaire,Paiement à la livraison,3,4668.2,1556.0666666666666,3.0,1.0,,0.12123475627312368,Low,Promote bundles or complementary products to increase basket size.
CLT_02124,Blida,B2C,Sanitaire,Paiement à la livraison,1,3816.62,3816.62,1.0,1.0,,0.07329883003836148,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02125,Boumerdès,B2C,Électricité,Paiement à la livraison,1,2315.87,2315.87,2.0,2.0,,0.09789278241981644,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02126,Oran,B2C,Sanitaire,Paiement à la livraison,1,3820.27,3820.27,1.0,1.0,,0.09126405757367391,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02127,Mila,B2C,Électricité,Paiement à la livraison,2,5949.219999999999,2974.6099999999997,25.0,12.5,,0.10940168517956257,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02128,Constantine,B2C,Électricité,Paiement à la livraison,1,18508.69,18508.69,1.0,1.0,156.0,0.09039947900317512,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02129,El Bayadh,B2C,Sanitaire,Paiement à la livraison,1,29176.26,29176.26,1.0,1.0,,0.06714929681130612,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02130,Alger,B2C,Électricité,Paiement à la livraison,6,97101.33,16183.555,8.0,1.3333333333333333,393.0,0.3226467004365867,Low,Launch a win-back campaign with personalized promotions.
CLT_02131,Béjaïa,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,3,5634.66,1878.22,3.0,1.0,451.0,0.16965299287503038,Low,Launch a win-back campaign with personalized promotions.
CLT_02132,Alger,B2C,Électricité,CIB / EDAHABIA,2,6935.530000000001,3467.7650000000003,46.0,23.0,,0.09782027961787708,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02133,Ouargla,B2C,Électricité,Paiement à la livraison,4,4039.1,1009.775,13.0,3.25,,0.11906141308341511,Low,Promote bundles or complementary products to increase basket size.
CLT_02134,Guelma,B2C,Sanitaire,Paiement à la livraison,1,20003.97,20003.97,1.0,1.0,,0.09539226264332609,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02135,Alger,B2C,Sanitaire,Paiement à la livraison,3,15682.24,5227.413333333333,3.0,1.0,1000.0,0.137752235645683,Low,Launch a win-back campaign with personalized promotions.
CLT_02136,Alger,B2C,Électricité,Paiement à la livraison,4,2631.3399999999997,657.8349999999999,20.0,5.0,,0.1710194700794235,Low,Promote bundles or complementary products to increase basket size.
CLT_02137,Béjaïa,B2C,Sanitaire,Paiement à la livraison,2,213351.38,106675.69,2.0,1.0,816.0,0.07600102018515711,Low,Launch a win-back campaign with personalized promotions.
CLT_02138,Sétif,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,825.0,0.05024894617866353,Low,Launch a win-back campaign with personalized promotions.
CLT_02139,Batna,B2C,Sanitaire,Paiement à la livraison,4,165757.61000000002,41439.402500000004,4.0,1.0,94.0,0.2180177885897943,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02140,Annaba,B2C,Électricité,Paiement à la livraison,1,893.52,893.52,2.0,2.0,,0.11088061197629595,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02141,Oum El Bouaghi,B2C,Sanitaire,Paiement à la livraison,2,3437.33,1718.665,2.0,1.0,93.0,0.10183258820595278,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02142,Jijel,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.07024008470239572,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02143,Alger,B2C,Électricité,Paiement à la livraison,9,131541.14,14615.682222222224,32.0,3.5555555555555554,1246.0,0.4152778990896354,Low,Launch a win-back campaign with personalized promotions.
CLT_02144,Aïn Defla,B2C,Électricité,Paiement à la livraison,11,11944.03,1085.8209090909093,37.0,3.3636363636363638,431.0,0.19564491164468265,Low,Launch a win-back campaign with personalized promotions.
CLT_02145,Alger,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.0947645053719771,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02146,Annaba,B2C,Sanitaire,CIB / EDAHABIA,3,14644.84,4881.613333333334,3.0,1.0,,0.08400027822125429,Low,Promote bundles or complementary products to increase basket size.
CLT_02147,Béjaïa,B2C,Sanitaire,Paiement à la livraison,1,1212.64,1212.64,1.0,1.0,,0.08317649197910554,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02148,Sétif,B2C,Sanitaire,Paiement à la livraison,1,946.4,946.4,1.0,1.0,727.0,0.0668042454488315,Low,Launch a win-back campaign with personalized promotions.
CLT_02149,Tébessa,B2C,Électricité,Paiement à la livraison,3,12965.2,4321.733333333334,9.0,3.0,489.0,0.11804491887228233,Low,Launch a win-back campaign with personalized promotions.
CLT_02150,Tizi Ouzou,B2C,Électricité,Paiement à la livraison,1,834.26,834.26,1.0,1.0,,0.10829662197768221,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02151,Oran,B2C,Non catégorisé,Paiement à la livraison,1,832.44,832.44,1.0,1.0,1244.0,0.11730116571325366,Low,Launch a win-back campaign with personalized promotions.
CLT_02152,Laghouat,B2C,Sanitaire,Paiement à la livraison,2,23988.35,11994.175,2.0,1.0,92.0,0.09650066105622566,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02153,Skikda,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,249.0,0.06931721325585485,Low,Launch a win-back campaign with personalized promotions.
CLT_02154,Oum El Bouaghi,B2C,Électricité,Paiement à la livraison,6,22210.43,3701.7383333333332,36.0,6.0,520.0,0.15487453098995277,Low,Launch a win-back campaign with personalized promotions.
CLT_02155,Alger,B2C,Électricité,Paiement à la livraison,15,21883.100000000002,1458.8733333333334,49.0,3.2666666666666666,704.0,0.36841482411393306,Low,Launch a win-back campaign with personalized promotions.
CLT_02156,Alger,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,2,11597.56,5798.78,4.0,2.0,35.0,0.23213035762476025,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02157,Ghardaïa,B2C,Sanitaire,Paiement à la livraison,1,21006.9,21006.9,1.0,1.0,545.0,0.0575462766589168,Low,Launch a win-back campaign with personalized promotions.
CLT_02158,Guelma,B2C,Sanitaire,Paiement à la livraison,1,20003.97,20003.97,1.0,1.0,,0.09539226264332609,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02159,Alger,B2C,Électricité,CIB / EDAHABIA,4,21891.690000000002,5472.922500000001,16.0,4.0,369.0,0.1407113969672385,Low,Launch a win-back campaign with personalized promotions.
CLT_02160,Ouargla,B2C,Électricité,Paiement à la livraison,2,19320.15,9660.075,2.0,1.0,,0.1016279153743857,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02161,Béchar,B2C,Sanitaire,Paiement à la livraison,3,33251.81,11083.936666666666,3.0,1.0,,0.1248277383423205,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02162,Tizi Ouzou,B2C,Non catégorisé,Paiement à la livraison,1,140410.73,140410.73,1.0,1.0,1247.0,0.027370499680803226,Low,Launch a win-back campaign with personalized promotions.
CLT_02163,Alger,B2C,Électricité,Paiement à la livraison,2,34628.57,17314.285,2.0,1.0,853.0,0.14225553415428713,Low,Launch a win-back campaign with personalized promotions.
CLT_02164,Sétif,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.05261740002841007,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02165,Batna,B2C,Électricité,Paiement à la livraison,1,4321.73,4321.73,1.0,1.0,,0.09434309648703963,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02166,Batna,B2C,Non catégorisé,Paiement à la livraison,2,22619.800000000003,11309.900000000001,2.0,1.0,,0.12718565417679367,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02167,Alger,B2C,Sanitaire,Paiement à la livraison,2,12760.05,6380.025,2.0,1.0,549.0,0.13226761126675646,Low,Launch a win-back campaign with personalized promotions.
CLT_02168,Alger,B2C,Électricité,Paiement à la livraison,3,8493.02,2831.0066666666667,5.0,1.6666666666666667,,0.16584141293572094,Low,Promote bundles or complementary products to increase basket size.
CLT_02169,Tizi Ouzou,B2C,Sanitaire,Paiement à la livraison,1,7088.92,7088.92,1.0,1.0,365.0,0.09156122784821559,Low,Launch a win-back campaign with personalized promotions.
CLT_02170,Alger,B2C,Électricité,Paiement à la livraison,1,1157.93,1157.93,1.0,1.0,,0.13992388748702636,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02171,Alger,B2C,Sanitaire,Paiement à la livraison,3,19628.320000000003,6542.773333333334,3.0,1.0,,0.1493558057354062,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02172,Tamanrasset,B2C,Électricité,Paiement à la livraison,1,2831.01,2831.01,1.0,1.0,,0.10356651073807194,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02173,Skikda,B2C,Électricité,Paiement à la livraison,1,5789.66,5789.66,5.0,5.0,516.0,0.09319886111943133,Low,Launch a win-back campaign with personalized promotions.
CLT_02174,Blida,B2C,Non catégorisé,Paiement à la livraison,2,23321.86,11660.93,2.0,1.0,,0.11434675600310548,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02175,Mascara,B2C,Sanitaire,Paiement à la livraison,2,42013.8,21006.9,2.0,1.0,401.0,0.09970880132839552,Low,Launch a win-back campaign with personalized promotions.
CLT_02176,Tébessa,B2C,Électricité,Paiement à la livraison,1,16302.23,16302.23,20.0,20.0,,0.07822152462996768,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02177,Aïn Defla,B2C,Électricité,Paiement à la livraison,4,39479.119999999995,9869.779999999999,4.0,1.0,5.0,0.14485298943825975,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02178,Sétif,B2C,Électricité,Paiement à la livraison,5,81533.04000000001,16306.608000000002,7.0,1.4,,0.160897002611101,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02179,Tissemsilt,B2C,Sanitaire,Paiement à la livraison,1,28045.68,28045.68,1.0,1.0,,0.06426249801115592,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02180,Naâma,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06737194889739373,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02181,Constantine,B2C,Électricité,Paiement à la livraison,3,109903.31,36634.43666666667,96.0,32.0,,0.12273431337111694,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02182,Alger,B2C,Électricité,Paiement à la livraison,1,2315.87,2315.87,2.0,2.0,670.0,0.13588717004662607,Low,Launch a win-back campaign with personalized promotions.
CLT_02183,Oran,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.07248013938781132,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02184,Constantine,B2C,Sanitaire,Paiement à la livraison,1,36470.32,36470.32,8.0,8.0,,0.05851028110917428,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02185,Boumerdès,B2C,Sanitaire,CIB / EDAHABIA,1,7088.01,7088.01,1.0,1.0,1334.0,0.049667033745384066,Low,Launch a win-back campaign with personalized promotions.
CLT_02186,Bordj Bou Arreridj,B2C,Sanitaire,Paiement à la livraison,1,3268.65,3268.65,1.0,1.0,,0.07359327662722583,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02187,El Oued,B2C,Sanitaire,Paiement à la livraison,1,638.23,638.23,1.0,1.0,,0.09236330017066721,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02188,Ouargla,B2C,Électricité,Paiement à la livraison,1,5789.66,5789.66,5.0,5.0,671.0,0.08733173389399135,Low,Launch a win-back campaign with personalized promotions.
CLT_02189,Tizi Ouzou,B2C,Électricité,Paiement à la livraison,1,8643.47,8643.47,2.0,2.0,489.0,0.10157695586201497,Low,Launch a win-back campaign with personalized promotions.
CLT_02190,Oran,B2C,Électricité,CIB / EDAHABIA,2,25635.17,12817.585,2.0,1.0,,0.08323852321870066,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02191,Tizi Ouzou,B2C,Sanitaire,Paiement à la livraison,1,2201.9,2201.9,1.0,1.0,,0.0924674392367796,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02192,Skikda,B2C,Non catégorisé,Espèces - Point d'enlèvement,2,0.0,,0.0,0.0,,0.125071121039104,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02193,Alger,B2C,Électricité,Paiement à la livraison,2,4670.93,2335.465,2.0,1.0,917.0,0.14325993246509916,Low,Launch a win-back campaign with personalized promotions.
CLT_02194,Skikda,B2C,Électricité,Paiement à la livraison,1,2106.16,2106.16,3.0,3.0,,0.09617551849463174,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02195,Jijel,B2C,Électricité,Paiement à la livraison,1,5888.13,5888.13,1.0,1.0,789.0,0.09656771895204559,Low,Launch a win-back campaign with personalized promotions.
CLT_02196,Laghouat,B2C,Électricité,Paiement à la livraison,4,13303.46,3325.865,13.0,3.25,1009.0,0.11540526736178829,Low,Launch a win-back campaign with personalized promotions.
CLT_02197,Mostaganem,B2C,Sanitaire,Paiement à la livraison,1,29176.26,29176.26,1.0,1.0,455.0,0.08177868320998001,Low,Launch a win-back campaign with personalized promotions.
CLT_02198,Adrar,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,368.0,0.05812580932170694,Low,Launch a win-back campaign with personalized promotions.
CLT_02199,Alger,B2C,Électricité,Paiement à la livraison,2,9436.7,4718.35,5.0,2.5,,0.1501266766673639,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02200,Mostaganem,B2C,Sanitaire,Paiement à la livraison,4,104273.2,26068.3,6.0,1.5,393.0,0.20350963541277042,Low,Launch a win-back campaign with personalized promotions.
CLT_02201,Tlemcen,B2C,Sanitaire,Paiement à la livraison,1,1094.11,1094.11,1.0,1.0,,0.10197662371549002,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02202,Blida,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,2,5534.370000000001,2767.1850000000004,8.0,4.0,,0.13655056430580878,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02203,Laghouat,B2C,Sanitaire,Paiement à la livraison,2,30762.71,15381.355,2.0,1.0,,0.08791355310883887,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02204,Alger,B2C,Sanitaire,Paiement à la livraison,1,5997.54,5997.54,1.0,1.0,,0.11608421041402209,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02205,El Bayadh,B2C,Non catégorisé,Paiement à la livraison,1,2615.83,2615.83,1.0,1.0,1186.0,0.11123208609491736,Low,Launch a win-back campaign with personalized promotions.
CLT_02206,Blida,B2C,Sanitaire,Paiement à la livraison,1,119440.3,119440.3,1.0,1.0,,0.021466535659068767,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02207,Sétif,B2C,Sanitaire,Paiement à la livraison,47,391572.70999999996,8331.334255319149,200.0,4.25531914893617,,0.9897559129993185,High,Maintain loyalty through VIP rewards and exclusive offers.
CLT_02208,Alger,B2C,Sanitaire,Paiement à la livraison,1,126734.36,126734.36,1.0,1.0,,0.033270969203257464,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02209,Alger,B2C,Électricité,Espèces - Bureau E-com,2,3715.41,1857.705,2.0,1.0,613.0,0.1128948046436494,Low,Launch a win-back campaign with personalized promotions.
CLT_02210,Alger,B2C,Sanitaire,Paiement à la livraison,1,7088.01,7088.01,1.0,1.0,917.0,0.10821761439123836,Low,Launch a win-back campaign with personalized promotions.
CLT_02211,Alger,B2C,Électricité,Paiement à la livraison,1,9897.13,9897.13,1.0,1.0,,0.12866037786931486,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02212,Timimoun,B2C,Sanitaire,Paiement à la livraison,1,20003.97,20003.97,1.0,1.0,,0.07595399885661877,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02213,Alger,B2C,Électricité,Paiement à la livraison,12,29395.07,2449.5891666666666,106.0,8.833333333333334,,0.297075705183373,Low,Promote bundles or complementary products to increase basket size.
CLT_02214,Aïn Defla,B2C,Électricité,Paiement à la livraison,1,2999.68,2999.68,1.0,1.0,579.0,0.08663688355928711,Low,Launch a win-back campaign with personalized promotions.
CLT_02215,Ouargla,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,614.0,0.06234746002063251,Low,Launch a win-back campaign with personalized promotions.
CLT_02216,Oran,B2C,Électricité,Paiement à la livraison,5,50374.64,10074.928,5.0,1.0,,0.18581151469263632,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02217,Djelfa,B2C,Électricité,Paiement à la livraison,19,158345.01,8333.947894736842,74.0,3.8947368421052633,394.0,0.6322409512664863,Medium,Launch a win-back campaign with personalized promotions.
